owner,variable,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
HECO,amortized_cost,50479029.5363894,50479029.5363894,32009183.117843695,32009183.117843695,32009183.117843695,32009183.117843695,32009183.117843695,32009183.117843695,32009183.117843695,32009183.117843695,33341318.035397623,33341318.035397623,33341318.035397623,33341318.035397623,33341318.035397623,30836350.7427797,30836350.7427797,29260034.10370812,29260034.10370812,29260034.10370812,29260034.10370812,29260034.10370812,29260034.10370812,29260034.10370812,29260034.10370812,18479589.904055603,18479589.904055603,18479589.904055603,18479589.904055603,18479589.904055603
HECO,capacity_added,26.888482331235352,0.0,18.771015808455147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.658539465396363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HECO,capacity_in_place,1126.3284823312354,1126.3284823312354,586.9994981396904,586.9994981396904,586.9994981396904,586.9994981396904,586.9994981396904,586.9994981396904,586.9994981396904,586.9994981396904,609.6580376050869,609.6580376050869,609.6580376050869,609.6580376050869,609.6580376050869,582.7695552738514,582.7695552738514,563.9985394653963,563.9985394653963,563.9985394653963,563.9985394653963,563.9985394653963,563.9985394653963,563.9985394653963,563.9985394653963,272.64,272.64,272.64,272.64,272.64
HECO,capacity_retired,0.0,0.0,558.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.888482331235352,0.0,18.771015808455147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.35853946539635,0.0,0.0,0.0,0.0
HECO,capital_outlay,24328866.05205273,0.0,15309579.682182224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12938026.00454755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HECO,fixed_om,15268416.61611254,15268416.61611254,9889360.83167935,9889360.83167935,9889360.83167935,9889360.83167935,9889360.83167935,9889360.83167935,9889360.83167935,9889360.83167935,10376485.304742135,10376485.304742135,10376485.304742135,10376485.304742135,10376485.304742135,9460488.841938945,9460488.841938945,8884073.944266424,8884073.944266424,8884073.944266424,8884073.944266424,8884073.944266424,8884073.944266424,8884073.944266424,8884073.944266424,5529658.712770016,5529658.712770016,5529658.712770016,5529658.712770016,5529658.712770016
HECO,fuel_cost,338776388.30188733,276931718.4071187,280548766.6086464,273885241.1140141,274933713.1483954,261588335.22163588,260579552.0940963,252443462.23425668,242956366.77348563,227626010.6206479,204950768.13953888,166319409.41498402,143720041.40193284,128191715.9121436,118958005.41384958,119980191.54437405,116316773.47072086,111035880.70942435,111154880.39706834,111686445.36677203,113514904.29024856,65599844.0006715,29352073.11784217,19257382.86187392,16368692.007445043,26814071.324987445,26814071.324987445,26814071.324987445,26814071.324987445,26814071.324987445
HECO,non_renewable_output,2547335.9183148867,2110348.114652714,2051863.9716243811,1967188.2386904475,1904275.8285704197,1770944.3857824428,1697766.13748074,1602312.535411134,1515770.4814600823,1378620.941822528,1209374.9837402767,972569.2790810659,835467.7760536725,710069.3744606912,652605.9443443266,604982.5342078302,617302.1982744813,600007.5716749984,602162.5322885563,595306.038795727,633496.7904349294,358206.9735015592,166650.36949833043,106029.89708463277,88711.36377708294,0.0,0.0,0.0,0.0,0.0
HECO,renewable_output,2474.16781292985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79043.39587345257,79043.39587345257,79043.39587345257,79043.39587345257,79043.39587345257
HECO,storage_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.04136829773125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HECO,total_output,2549810.0861278167,2110348.114652714,2051863.9716243811,1967188.2386904475,1904275.8285704197,1770944.3857824428,1697766.13748074,1602312.535411134,1515770.4814600823,1378620.941822528,1209374.9837402767,972569.2790810659,835467.7760536725,710069.3744606912,652605.9443443266,604982.5342078302,617302.1982744813,600007.5716749984,602162.5322885563,595306.038795727,633496.7904349294,358206.9735015592,166650.36949833043,106029.89708463277,88711.36377708294,79043.39587345257,79043.39587345257,79043.39587345257,79043.39587345257,79043.39587345257
HECO,variable_om,27293921.369289752,23351873.094768528,23585237.48388017,22641690.739513665,22091660.106299825,21148871.405161045,20493315.577680297,19614807.00065041,18599470.706570562,17095789.73941978,15200143.91635026,12378639.090699438,10889638.289186731,8500205.210979749,8421344.082445707,7475066.952262873,8001494.961606354,7779148.510014595,7899326.100588143,7992891.629550899,8666842.107032394,4812187.613146008,2400903.945741268,1215752.6512009946,1237006.9462993485,1179410.5784853604,1179410.5784853604,1179410.5784853604,1179410.5784853604,1179410.5784853604
PPA,amortized_cost,121303840.4175304,147250227.79455152,203777098.02564332,208062324.49341106,212532008.2943004,219820037.23619857,223279948.87938908,226630385.69331908,234107701.43961,240078152.80490845,245211902.3563424,266461360.4789579,286952027.7438999,306300999.8841956,325016780.4302742,343124482.5063573,344486240.15176034,348817626.4723484,354165262.2259864,357361761.262778,365305585.263567,395465717.6267494,431315303.2340703,478532905.986284,517960292.8020934,569941133.5724168,569941133.5724168,569941133.5724168,569941133.5724168,569941133.5724168
PPA,capacity_added,36.2425,280.2475,710.0,9.244166797459147,9.244166797459147,9.244166797459147,7.07885644231418,7.0788564423141755,7.0788564423141755,7.078856442314184,7.078856442314187,58.944821669961826,58.94482166996181,58.94482166996186,58.94482166996181,58.94482166996181,175.7943747406806,36.29437474068064,36.29437474068061,36.29437474068064,36.29437474068064,506.21849984000676,550.2184998400066,476.21849984000664,476.218499840007,476.21849984000664,0.0,0.0,0.0,0.0
PPA,capacity_in_place,758.4425,1038.69,1568.69,1577.9341667974593,1587.1783335949185,1596.4225003923777,1603.501356834692,1610.5802132770061,1617.6590697193203,1624.7379261616345,1631.8167826039487,1690.7616042739105,1749.7064259438723,1808.6512476138341,1867.596069283796,1926.5408909537578,1962.8352656944382,1999.1296404351187,2035.4240151757995,2071.71838991648,2108.012764657161,2584.23126449717,3060.449764337176,3536.668264177182,4012.8867640171893,4489.105263857196,4489.105263857196,4489.105263857196,4489.105263857196,4489.105263857196
PPA,capacity_retired,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5,0.0,0.0,0.0,0.0,30.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPA,capital_outlay,70436807.73331076,311785778.47554123,1197437336.6977425,58985418.774716504,60171783.537295274,86963448.75843774,45566922.480949774,44093895.94845635,83781806.155609,68769135.16886066,60280337.00494099,290248460.1064444,280095971.31268543,266335334.46604392,257619559.08510157,249249461.61875835,129810042.51695067,78239889.8874149,59315537.13519674,41432393.3915376,116080643.81548053,600584405.6760783,800560833.2282577,649976468.8349214,559136648.3471702,671680300.8219059,0.0,0.0,0.0,0.0
PPA,fixed_om,39190325.80259542,45572369.266365156,40107022.210384294,40829404.36784205,41531443.56854753,42213712.68917714,42721457.39072473,43214903.52689645,43694453.75865792,44160499.40766558,44613420.77559228,48278637.975908026,51840639.23404698,55302331.207415104,58666538.69922887,61936006.963605955,61136144.49602063,62062255.13544795,62970729.05596019,63861837.70494896,64735844.88559367,71150273.73055813,76829807.80664721,83530816.49756941,90157804.5188075,96710771.87036145,96710771.87036145,96710771.87036145,96710771.87036145,96710771.87036145
PPA,fuel_cost,340135435.97802603,307443502.1780081,184515192.77617088,186139711.59039104,192311010.33548418,197982894.5014052,203817562.49588257,209073837.85868573,212763967.02982545,216749187.19931406,225534888.7881345,230120985.5942157,232329803.984108,227006357.6094212,212940760.2200968,202208436.4824933,203543751.62219587,201559661.2214196,203693735.11215848,210715006.9457162,207676083.86604115,187344610.35502595,170624318.13697377,150044586.58929625,136825854.93921626,46917853.1438513,46917853.1438513,46917853.1438513,46917853.1438513,46917853.1438513
PPA,non_renewable_output,3053716.012192332,3373486.3463140833,1673923.8168181407,1646181.774666094,1629848.8288834486,1625574.9870490066,1603604.2769825116,1595707.7185870097,1586974.609098882,1582797.9396247454,1620295.0702896274,1623044.6758619861,1611006.9170476198,1540801.136790738,1424817.180975271,1327965.804819168,1324668.063263067,1300984.3438754184,1305029.5333284521,1340444.110263113,1312709.565267079,1155221.223934845,1041768.9014680804,906746.2517627784,820248.9994173243,8.986928884089404e-11,8.986928884089404e-11,8.986928884089404e-11,8.986928884089404e-11,8.986928884089404e-11
PPA,ppa_cost,0.0,0.0,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912
PPA,renewable_output,1468614.7907175433,1497290.8424762192,3155044.8591018273,3186083.7094289823,3216069.3019072236,3243300.109983756,3263878.7989271483,3286300.41993053,3315549.8771508522,3338229.8216737946,3369012.8523831344,3577734.849826488,3758984.769136106,3963826.70272526,4158039.429597735,4340266.04202094,4396456.918044041,4394590.510459436,4453657.999582911,4471741.916504133,4512512.555687086,5142862.385538707,5627111.208352446,6096623.930000514,6584372.895910047,7360151.070477858,7360151.070477858,7360151.070477858,7360151.070477858,7360151.070477858
PPA,storage_load,0.0,872.1981916826254,9223.255387105535,9196.736368180334,10099.502769504925,15956.372564835703,17524.030431636602,18820.855357827797,29337.653613847313,36854.79894785292,41643.10421727929,43473.34882879117,44838.039210925075,43381.761092008535,43915.372330990554,43778.852242063054,51435.770936156136,54033.56774348575,61134.22278699639,61821.4825558778,77579.90614493712,80619.7052340631,100015.53768955007,106744.02526274815,107767.23702770604,130400.7954894126,130400.7954894126,130400.7954894126,130400.7954894126,130400.7954894126
PPA,storage_net_load,0.0,0.0,-2605.8174608237327,-1253.30126021504,5904.965139698672,268.0257907220748,-2447.9550255959803,-3413.347374501593,-11074.280283691198,-14463.711932453118,-24633.31027663441,-19773.529934526312,-16853.353713224762,-20147.147663426484,-25022.207594906802,-18891.060019309847,-25451.356241605663,-33302.14533954512,-37502.11321751436,-28515.741130499748,-39325.830059595086,-15463.011337911834,-8616.724092263381,4132.0053733175455,15267.573918448545,11799.68493610359,11799.68493610359,11799.68493610359,11799.68493610359,11799.68493610359
PPA,total_output,4522330.802909875,4870777.188790303,4828968.675919969,4832265.484095077,4845918.130790672,4868875.097032762,4867483.075909658,4882008.13851754,4902524.486249734,4921027.761298542,4989307.922672764,5200779.525688472,5369991.686183723,5504627.839515995,5582856.610573004,5668231.846840109,5721124.98130711,5695574.854334857,5758687.532911364,5812186.026767247,5825222.120954167,6298083.609473554,6668880.109820527,7003370.181763293,7404621.895327372,7360151.070477858,7360151.070477858,7360151.070477858,7360151.070477858,7360151.070477858
PPA,variable_om,66246936.190618865,66257134.94286418,60126307.91719289,60103965.68208952,60090811.8373723,60087369.870896436,60069675.615837514,60063316.07088359,60056282.80403546,60052919.09595555,60083117.65539919,60085332.06823161,60075637.380433425,60019096.69609887,59925688.25865057,59847688.36937405,59845032.511641845,59825958.67332162,59829216.49310655,59857737.8542819,59835401.65706218,59708567.39126447,59617197.821292534,59508456.44719103,59438795.31925008,58906342.60196567,58906342.60196567,58906342.60196567,58906342.60196567,58906342.60196567
distributed,amortized_cost,206086771.72450382,211210721.46195555,218116259.53826195,221985218.75270784,226666618.2537795,232280604.18345204,237169460.92545953,244823495.40305263,249947453.6454454,255567492.10092714,266474422.89669716,274226216.91502583,280529437.9482037,286285537.9788859,293388275.46875787,297973095.91868544,303234023.3461119,310360581.25167096,315661917.7574413,320714968.30392575,324894722.18014246,332914126.2015023,335306886.12612617,340370435.79632795,345033498.5673363,354608656.2093314,354608656.2093314,354608656.2093314,354608656.2093314,354608656.2093314
distributed,capacity_added,150.2770000000002,42.47799999999977,32.528000000000006,22.302999999999997,26.81899999999999,28.86400000000002,31.21200000000003,33.355000000000004,35.10599999999994,37.008999999999986,38.43500000000003,39.67500000000004,40.957000000000036,41.42599999999996,42.295,74.65000000000012,55.308999999999955,52.55600000000008,45.92299999999999,46.659999999999854,47.67800000000004,48.72000000000004,49.55600000000011,51.02899999999991,52.07199999999992,53.42899999999993,0.0,0.0,0.0,0.0
distributed,capacity_in_place,594.2769999999995,636.7549999999992,669.2829999999992,691.5859999999992,718.4049999999993,747.2689999999992,778.4809999999993,811.8359999999993,846.9419999999992,883.9509999999992,922.3859999999993,962.0609999999994,1003.0179999999993,1044.4439999999993,1086.7389999999994,1129.4479999999994,1171.7889999999993,1214.6519999999996,1257.4399999999996,1300.3679999999993,1343.5039999999995,1386.8999999999994,1430.3409999999994,1474.6509999999996,1519.4069999999995,1564.922999999999,1564.922999999999,1564.922999999999,1564.922999999999,1564.922999999999
distributed,capacity_retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.941,12.968,9.692999999999998,3.134999999999991,3.7319999999999993,4.5420000000000105,5.323999999999998,6.114999999999995,6.718999999999994,7.316000000000002,7.913000000000012,0.0,0.0,0.0,0.0
distributed,capital_outlay,256177400.60035107,66492551.18317698,85132179.379098,52380679.4995474,62866135.52940745,72399277.8694163,66023121.55814539,93337824.15976445,69033952.92276779,74182893.79608037,125506588.01851982,95185870.8184757,81503090.36486183,76110670.74804747,89339499.99042442,90612604.91196963,81480703.93997988,113497701.01825243,73541809.95479138,72408474.53470305,71489124.93538573,100059044.73614967,70909747.6219553,71846552.85686094,71958009.1550168,171228173.70724002,0.0,0.0,0.0,0.0
distributed,fixed_om,3098512.0404005377,4012747.2657741425,4684004.754740373,5081201.496851353,5543128.5158802625,6029417.622402877,6545123.492184274,7084858.127308466,7639045.1056083795,8207803.260374781,8782798.225009099,9371725.720261808,9974107.608763248,10578374.710390525,11189633.875476232,11318462.245019455,11693728.248019835,12120226.09061478,12613796.38714598,13098572.65042827,13575341.902548166,14046937.820387209,14512905.282412969,14982617.663756672,15452573.067668706,15926004.447026437,15926004.447026437,15926004.447026437,15926004.447026437,15926004.447026437
distributed,renewable_output,929361.8688297626,980547.2183027524,1020154.7227153494,1050482.312506272,1083393.4065873257,1133448.4367956521,1171196.1762153434,1218766.0818788572,1270006.526910378,1314646.6112561873,1380253.642328145,1424939.4759953567,1488542.1698107566,1519883.655776291,1571235.1061004056,1614416.3240938627,1652839.276143061,1757831.6935297179,1788529.3563716635,1848843.3448376716,1925968.817785991,1854219.9237864278,1815143.3231523423,1683137.7106358553,1465838.139345684,1665554.6121943966,1665554.6121943966,1665554.6121943966,1665554.6121943966,1665554.6121943966
distributed,storage_load,0.0,0.0,4734.912543467073,4735.002687628562,5113.2734875587075,6701.8007878705685,7999.098945603375,12929.776992193038,13176.9460961727,14451.799681874443,28469.725087392755,33938.4325682935,36251.43766286,37335.34712725309,40869.42849163141,39329.11739366471,41882.05654767492,46445.07683079616,44055.76125107988,44581.465756597245,42199.986215366655,51586.59562371771,43314.94744397173,39682.225791267294,39077.82468605863,47954.77294307227,47954.77294307227,47954.77294307227,47954.77294307227,47954.77294307227
distributed,total_output,929361.8688297626,980547.2183027524,1020154.7227153494,1050482.312506272,1083393.4065873257,1133448.4367956521,1171196.1762153434,1218766.0818788572,1270006.526910378,1314646.6112561873,1380253.642328145,1424939.4759953567,1488542.1698107566,1519883.655776291,1571235.1061004056,1614416.3240938627,1652839.276143061,1757831.6935297179,1788529.3563716635,1848843.3448376716,1925968.817785991,1854219.9237864278,1815143.3231523423,1683137.7106358553,1465838.139345684,1665554.6121943966,1665554.6121943966,1665554.6121943966,1665554.6121943966,1665554.6121943966
system,co2_emissions,5712754.557049981,5526017.209904461,2795880.9758136435,2707188.9808791205,2647519.052246389,2543871.2916616336,2474106.136871326,2385616.5938540665,2298099.5695148464,2207245.165239419,2102756.158345709,1901749.577731161,1769391.1965126672,1645421.750895043,1510579.120908058,1445181.9274496932,1426202.2631332697,1377984.1747453322,1375828.555815662,1396578.4462375434,1385427.1909184582,1084890.3610068478,852562.0897128021,718522.2359631702,647541.1431736661,0.0,0.0,0.0,0.0,0.0
system,ev_load,26080.7693067673,30960.397112549526,36176.550973902995,44421.439335397146,53002.85375246258,63939.950558526165,75718.36250351791,88842.87867079438,105332.65539378268,122832.01028348453,142182.25847882815,163551.66300759866,189800.69534215156,215376.67556556212,244822.70542804128,277633.99584623217,309267.4450699245,346621.8372383265,389528.9093236532,438325.18738147593,497217.2471064343,566205.0884985281,641082.1358631183,724372.3346169884,816916.999899065,917033.5014314954,917033.5014314954,917033.5014314954,917033.5014314954,917033.5014314954
system,gross_load,7975421.988560682,7929839.9264415335,7853458.468816043,7792836.158160804,7759466.77079919,7686401.769908906,7637651.852750583,7585906.592161216,7551341.478431787,7454620.417396492,7391274.771234319,7377098.366294743,7439964.813545444,7458634.23363158,7502112.362361982,7545779.799679149,7614132.539412501,7639615.783066507,7692162.641427368,7740123.0158371935,7807016.419767942,7827562.128743141,7874877.905566817,7917607.198439457,7980141.76291886,7997560.323745626,7997560.323745626,7997560.323745626,7997560.323745626,7997560.323745626
